ens,unet,fold,Nummer,mean,count,Neun_Area,Kondition,Group,Area,cfos_per_area,cfos_per_area_ctrl,mean_ctrl,norm_cfos_per_area,norm_mean_intensity
ens_p27,ens_p27,bin_average,1046,0.3668120189432068,394,423768,Ret,1,PVT,0.0009297540163485681,0.00046980450182258483,0.21516426203167546,1.9790232165541846,1.704799930432715
ens_p27,ens_p27,bin_average,1047,0.3220276558401639,361,461626,Ret,1,PVT,0.0007820183438541156,0.00046980450182258483,0.21516426203167546,1.6645611968814935,1.4966595883509526
ens_p27,ens_p27,bin_average,1048,0.5687064031744359,525,418740,Ret,1,PVT,0.0012537612838515546,0.00046980450182258483,0.21516426203167546,2.6686872496701195,2.643126687510557
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1025,0.20502058986277166,208,542602,Ext,0,PVT,0.00038333806362674666,0.00041459912012351176,0.2244615719592559,0.9245993178001627,0.9133883723312196
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1026,0.1908058655806422,146,487431,Ext,0,PVT,0.0002995295744423313,0.00041459912012351176,0.2244615719592559,0.7224558854661812,0.85006027497338
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1027,0.1842486174641819,142,434768,Ext,0,PVT,0.0003266109741287307,0.00041459912012351176,0.2244615719592559,0.787775367278713,0.8208470423508687
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1028,0.18525325372457532,102,411901,Ext,0,PVT,0.0002476323194165588,0.00041459912012351176,0.2244615719592559,0.5972813433438728,0.8253228029526691
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1029,0.1581070464002795,24,449586,Ext,0,PVT,5.33824451829016e-05,0.00041459912012351176,0.2244615719592559,0.12875677393381496,0.7043835834357384
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1030,0.16497046373901578,32,339907,Ext,0,PVT,9.414339804711289e-05,0.00041459912012351176,0.2244615719592559,0.2270709065158338,0.7349608322664741
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1031,0.239639509680123,278,442412,Ret,1,PVT,0.0006283735522544596,0.00041459912012351176,0.2244615719592559,1.51561718719341,1.0676193149160613
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1032,0.2330194971736531,246,412109,Ret,1,PVT,0.0005969294531301184,0.00041459912012351176,0.2244615719592559,1.4397750119495896,1.0381264603098772
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1033,0.21280448046690015,286,511700,Ret,1,PVT,0.0005589212429157709,0.00041459912012351176,0.2244615719592559,1.3481004078090293,0.9480664267357455
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1034,0.21536488716688149,332,641083,Ret,1,PVT,0.0005178736606648438,0.00041459912012351176,0.2244615719592559,1.2490949341874287,0.9594733088921535
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1035,0.22004683624753796,299,553625,Ret,1,PVT,0.0005400767667645066,0.00041459912012351176,0.2244615719592559,1.302648125745212,0.9803318863305506
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1036,0.23293193479328167,279,471379,Ret,1,PVT,0.000591880418941022,0.00041459912012351176,0.2244615719592559,1.4275969007476355,1.0377363606611616
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1037,0.27958441217946844,247,476173,Ext,0,PVT,0.0005187190369886575,0.00041459912012351176,0.2244615719592559,1.251133955214685,1.2455780726253598
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1038,0.25843997487650455,343,450011,Ext,0,PVT,0.0007622035905788969,0.00041459912012351176,0.2244615719592559,1.8384110182188316,1.1513773721740503
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1039,0.31387347718680336,377,516728,Ext,0,PVT,0.0007295908098651515,0.00041459912012351176,0.2244615719592559,1.759750019845198,1.3983394772080517
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1040,0.22137951818985016,310,385068,Ext,0,PVT,0.0008050526140837462,0.00041459912012351176,0.2244615719592559,1.9417615113218663,0.986269125077832
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1041,0.26592490116687034,210,418636,Ext,0,PVT,0.0005016291002207168,0.00041459912012351176,0.2244615719592559,1.2099135667998482,1.1847235089984172
ens_p27,p27_sc_cyc_mue_cFOS_staple_1.0017.h5,fold_1,1042,0.2659307431401072,120,473639,Ext,0,PVT,0.00025335751490058886,0.00041459912012351176,0.2244615719592559,0.6110903342609894,1.1847495356059377
