subarea,ens,unet,fold,type,grp_mean_1,grp_mean_2,grp_median_1,grp_median_2,grp_std_1,grp_std_2,anova_ok,U_mwu1_vs_2,eta^2_mwu1_vs_2,p_mwu1_vs_2,c_mwu1_vs_2,c0.01_mwu1_vs_2,c0.001_mwu1_vs_2,mwu1_vs_2,eta^2_aov1_vs_2,p_aov1_vs_2,c_aov1_vs_2,aov1_vs_2,ens_clean,valid,models_clean,initialization
Secret,ens_p27b,p27b_sc_cyc_wue_02_Parv_staple_3.0017.h5,3,norm_cfos_per_area,0.9999999999999997,0.3365492194913019,1.003480907123717,0.2676371021338454,0.7715242367190702,0.264310106840863,False,223.0,0.16917460317460314,0.015663353642897587,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.235,0.0031709219458613764,0.1114522295797615,1,wue2_consensus5,yes,model3,fine-tuned
Secret,ens_p27b,p27b_sc_cyc_wue_02_Parv_staple_4.0027.h5,4,norm_cfos_per_area,1.0,0.38885841327452214,0.9905061920430738,0.3786556538762724,0.7542682923606253,0.2822580090280139,False,224.0,0.17384126984126985,0.01428562147054283,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.212,0.0054252337949392375,0.1114522295797615,1,wue2_consensus5,yes,model4,fine-tuned
Secret,ens_p27b,p27b_sc_cyc_wue_02_Parv_staple_5.0018.h5,5,norm_cfos_per_area,1.0,0.4116046864726497,1.0179875712492716,0.3533420044179905,0.7351628269816447,0.30263062378991096,False,224.0,0.17384126984126985,0.01428562147054283,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.204,0.006399445356854814,0.1114522295797615,1,wue2_consensus5,yes,model5,fine-tuned
Secret,ens_p27c,ens_p27c,e,norm_cfos_per_area,0.9999999999999998,0.3986408093604889,0.9318742279481829,0.3662224751956489,0.7419126125035432,0.2827739735099992,False,222.0,0.16457142857142856,0.017156651336835287,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.211,0.005481897515441705,0.1114522295797615,1,wue2_consensus6,yes,ensemble,fine-tuned
Secret,ens_p27c,p27c_sc_cyc_wue_02_Parv_staple_1.0016.h5,1,norm_cfos_per_area,1.0000000000000002,0.4190025482756527,0.9668879339146395,0.37507209679613895,0.7274301715306521,0.2789956452796414,False,217.0,0.14250793650793653,0.0266458782221335,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.206,0.006152891455523906,0.1114522295797615,1,wue2_consensus6,yes,model1,fine-tuned
Secret,ens_p27c,p27c_sc_cyc_wue_02_Parv_staple_2.0004.h5,2,norm_cfos_per_area,1.0,0.4285193955852845,0.9928970147384828,0.307284318840814,0.7461288036206738,0.31465870334014817,False,215.0,0.1341269841269841,0.031555214782181,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.19,0.008934747096756164,0.1114522295797615,1,wue2_consensus6,yes,model2,fine-tuned
Secret,ens_p27c,p27c_sc_cyc_wue_02_Parv_staple_3.0017.h5,3,norm_cfos_per_area,1.0,0.3895423063738222,0.9607186203079003,0.31792534251011373,0.7179575818907038,0.28808051091730436,False,230.0,0.20317460317460315,0.008049177085516612,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.226,0.003923642114818286,0.1114522295797615,1,wue2_consensus6,yes,model3,fine-tuned
Secret,ens_p27c,p27c_sc_cyc_wue_02_Parv_staple_4.0024.h5,4,norm_cfos_per_area,1.0,0.40233779177245865,0.927021525427298,0.36825277706145615,0.7634680205780807,0.277279160912431,False,215.5,0.13619841269841265,0.030237127581781077,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.201,0.006871383274148973,0.1114522295797615,1,wue2_consensus6,yes,model4,fine-tuned
Secret,ens_p27c,p27c_sc_cyc_wue_02_Parv_staple_5.0021.h5,5,norm_cfos_per_area,0.9999999999999997,0.37295393080788136,0.9896200832657651,0.3278998045578365,0.7400170188910997,0.2806354403934715,False,225.0,0.17857142857142858,0.013015922694705246,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.227,0.00385307866444408,0.1114522295797615,1,wue2_consensus6,yes,model5,fine-tuned
Secret,ens_x0,ens_x0,e,norm_cfos_per_area,0.9999999999999998,0.7723547738196548,1.077219032120339,0.8748131221076059,0.2980129229923948,0.3193406417375581,True,217.0,0.14250793650793653,0.0266458782221335,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.125,0.03736967590659766,0.1114522295797615,1,wue1_consensus1,no,ensemble,frozen
