Unnamed: 0,subarea,ens,unet,fold,Experiment,Nummer,mean,count,Neun_Area,Kondition,Group,cfos_per_area,cfos_per_area_ctrl,mean_ctrl,norm_cfos_per_area,norm_mean_intensity
349,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1266,0.1509575715373642,55,120031,-,1,0.00045821496113504,9.333885159651746e-05,0.13740053725021634,4.90915576201643,1.0986679860098327
350,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1270,0.15446537298942964,40,124019,-,1,0.00032253122505422556,9.333885159651746e-05,0.13740053725021634,3.4554873939145336,1.1241977366372082
351,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1274,0.16298083421689896,43,116457,-,1,0.00036923499660819015,9.333885159651746e-05,0.13740053725021634,3.955855362398379,1.1861731946513356
352,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1280,0.1905809323929844,34,107246,-,1,0.00031702814090968427,9.333885159651746e-05,0.13740053725021634,3.3965292639352853,1.3870464861860234
353,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1287,0.2024933666718084,48,113211,-,1,0.000423987068394414,9.333885159651746e-05,0.13740053725021634,4.542450020996758,1.4737450866225743
354,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1294,0.2185149145714519,44,109523,-,1,0.0004017420998329118,9.333885159651746e-05,0.13740053725021634,4.304125162901632,1.5903497827924822
355,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1359,0.13070803556927246,25,87378,+,2,0.0002861132092746458,9.333885159651746e-05,0.13740053725021634,3.0653174362102487,0.951292026837156
356,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1363,0.1483513794274109,35,100677,+,2,0.00034764643364422856,9.333885159651746e-05,0.13740053725021634,3.7245630056284034,1.0797001408899318
357,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1369,0.16389872045439635,38,69354,+,2,0.0005479136026761254,9.333885159651746e-05,0.13740053725021634,5.8701558172649335,1.1928535632719173
358,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1376,0.1601217391352367,24,83941,+,2,0.00028591510703946814,9.333885159651746e-05,0.13740053725021634,3.0631950377471315,1.1653647237466285
359,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1380,0.2395628270944467,60,80659,+,2,0.0007438723515044817,9.333885159651746e-05,0.13740053725021634,7.969589712974744,1.7435363200813796
360,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1384,0.1802102928536472,34,86483,+,2,0.0003931408484904548,9.333885159651746e-05,0.13740053725021634,4.211974346865899,1.3115690554067572
361,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1417,0.12056788456138735,12,103482,H,0,0.00011596219632399837,9.333885159651746e-05,0.13740053725021634,1.2423786487675728,0.8774920897276005
362,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1421,0.12287199313403616,11,96857,H,0,0.00011356948904054429,9.333885159651746e-05,0.13740053725021634,1.2167440149304525,0.8942613733036382
363,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1426,0.11240244415648112,10,88777,H,0,0.00011264178785045676,9.333885159651746e-05,0.13740053725021634,1.2068049469622948,0.8180640804321464
364,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1433,0.12212652564183248,7,89160,H,0,7.851054284432481e-05,9.333885159651746e-05,0.13740053725021634,0.8411346561634159,0.8888358669182729
365,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1444,0.16525587484366516,15,97557,H,0,0.0001537562655678219,9.333885159651746e-05,0.13740053725021634,1.6472911648032174,1.20273092195209
366,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1449,0.11277102408232464,6,118432,H,0,5.066198324777087e-05,9.333885159651746e-05,0.13740053725021634,0.5427748722126029,0.8207466021545494
367,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1453,0.0995325400641572,7,125994,H,0,5.555820118418337e-05,9.333885159651746e-05,0.13740053725021634,0.5952312486589056,0.7243970224286768
368,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1458,0.16005700341978255,7,103663,H,0,6.752650415288001e-05,9.333885159651746e-05,0.13740053725021634,0.7234554850190537,1.1648935777325755
369,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1465,0.14575511055486026,1,99295,H,0,1.007100055390503e-05,9.333885159651746e-05,0.13740053725021634,0.10789719802253048,1.060804517011674
370,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1470,0.13623967283980806,5,99487,H,0,5.025782263009237e-05,9.333885159651746e-05,0.13740053725021634,0.5384448358904764,0.9915512382000786
371,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1474,0.17322543889061293,8,107756,H,0,7.424180556071123e-05,9.333885159651746e-05,0.13740053725021634,0.7954008892421518,1.2607333446968758
372,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1571,0.12145006436155202,9,108586,H,0,8.288361298878309e-05,9.333885159651746e-05,0.13740053725021634,0.8879862090769021,0.8839125871857594
373,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1575,0.12783797772548636,15,120426,H,0,0.00012455781973992326,9.333885159651746e-05,0.13740053725021634,1.3344691691553938,0.9304037690382836
374,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1581,0.143719152778698,14,99607,H,0,0.00014055237081731203,9.333885159651746e-05,0.13740053725021634,1.505829227735604,1.0459868327659811
375,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1588,0.1330041563756248,10,92389,H,0,0.00010823799370054875,9.333885159651746e-05,0.13740053725021634,1.159624227737844,0.968003175514624
376,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1593,0.17716975059305698,13,99630,H,0,0.00013048278630934458,9.333885159651746e-05,0.13740053725021634,1.397947200736858,1.2894400133997876
377,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1599,0.16182251923031168,11,93786,H,0,0.0001172882946281961,9.333885159651746e-05,0.13740053725021634,1.2565860048847248,1.177742987537386
378,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1603,0.16664980756167946,77,117182,-,1,0.0006570975064429691,9.333885159651746e-05,0.13740053725021634,7.039914196538987,1.212875953011727
379,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1606,0.15955886946477674,77,121641,-,1,0.000633010251477709,9.333885159651746e-05,0.13740053725021634,6.781851722518161,1.1612681628326422
380,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1611,0.17799270814411525,79,96524,-,1,0.0008184492975840205,9.333885159651746e-05,0.13740053725021634,8.768581181199764,1.2954294918074274
381,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1618,0.1864053709144577,77,91220,-,1,0.0008441131330848497,9.333885159651746e-05,0.13740053725021634,9.043534590866386,1.35665678348113
382,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1625,0.21116188169957906,81,98492,-,1,0.0008224018194371116,9.333885159651746e-05,0.13740053725021634,8.810927125953583,1.53683446895872
383,CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,4,1632,0.19051460091937436,70,85304,-,1,0.0008205945793866643,9.333885159651746e-05,0.13740053725021634,8.791564984470853,1.3865637262570043
384,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,0,0.10958623201928586,17,95877,+,2,0.0001773105124273809,0.00023898494175254937,0.1472435092166514,0.7419317348076783,0.744251699801875
385,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,3,0.1756967785803492,52,83538,+,2,0.0006224712107065049,0.00023898494175254937,0.1472435092166514,2.6046461594681816,1.193239549336142
386,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,9,0.15126678783569852,63,83791,+,2,0.0007518707259729565,0.00023898494175254937,0.1472435092166514,3.1461008399075667,1.0273239794436528
387,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,12,0.1989784459480804,60,83197,+,2,0.0007211798502349845,0.00023898494175254937,0.1472435092166514,3.017679042647428,1.3513563144933414
388,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,17,0.17094586364417408,72,111795,-,1,0.0006440359586743592,0.00023898494175254937,0.1472435092166514,2.694880915724009,1.1609738490587551
389,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,20,0.09771415177260506,32,94901,-,1,0.00033719349638043855,0.00023898494175254937,0.1472435092166514,1.4109403458966745,0.6636228129338472
390,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,23,0.2165280113400763,74,83461,-,1,0.0008866416649692672,0.00023898494175254937,0.1472435092166514,3.7100315127273453,1.470543676200225
391,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,26,0.21791370674366592,72,92413,-,1,0.000779111164013721,0.00023898494175254937,0.1472435092166514,3.260084749692853,1.4799545861341274
392,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,29,0.2053988058147901,70,81900,-,1,0.0008547008547008548,0.00023898494175254937,0.1472435092166514,3.5763795343466955,1.3949600013442358
393,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,32,0.16804495878241546,84,110975,-,1,0.0007569272358639332,0.00023898494175254937,0.1472435092166514,3.167259118140061,1.1412724382652222
394,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,52,0.16858273214302294,33,112911,H,0,0.00029226558971225125,0.00023898494175254937,0.1472435092166514,1.2229456281595763,1.1449247103651499
395,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,55,0.15398649204104867,14,88942,H,0,0.00015740594994490792,0.00023898494175254937,0.1472435092166514,0.6586437990218218,1.0457947712620443
396,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,58,0.17825331404851694,29,88011,H,0,0.00032950426651214053,0.00023898494175254937,0.1472435092166514,1.3787658088237082,1.2106021854330995
397,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,61,0.12869433607448966,26,97461,H,0,0.0002667733760170735,0.00023898494175254937,0.1472435092166514,1.1162769254863636,0.8740238314011596
398,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,70,0.1579583617493381,102,119358,-,1,0.0008545719599859247,0.00023898494175254937,0.1472435092166514,3.5758401919346388,1.0727696085870997
399,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,80,0.18744267377488305,98,96004,-,1,0.0010207908003833173,0.00023898494175254937,0.1472435092166514,4.271360332988127,1.2730114541014048
400,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,95,0.15902406943122088,87,95138,-,1,0.000914461098614644,0.00023898494175254937,0.1472435092166514,3.8264381509086816,1.0800073312381857
401,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,104,0.1717894729980448,79,95714,+,2,0.0008253755981361138,0.00023898494175254937,0.1472435092166514,3.453671984868097,1.1667031973903643
402,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,107,0.20973724695322485,74,83766,+,2,0.0008834133180526707,0.00023898494175254937,0.1472435092166514,3.6965229339318686,1.424424397849832
403,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,142,0.11517558039524445,17,128069,H,0,0.00013274094433469457,0.00023898494175254937,0.1472435092166514,0.5554364361254931,0.7822115963412499
404,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,147,0.13135028605711824,20,112839,H,0,0.00017724368347823004,0.00023898494175254937,0.1472435092166514,0.7416520981550055,0.8920616382746748
405,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,153,0.1736948719881077,27,83329,H,0,0.0003240168488761416,0.00023898494175254937,0.1472435092166514,1.3558044557118425,1.179643659079982
406,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,1,156,0.1282104609856627,21,90545,H,0,0.00023192887514495561,0.00023898494175254937,0.1472435092166514,0.9704748485161888,0.8707376078426394
407,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,432,0.1582618901093857,6,101384,H,0,5.918093584786554e-05,5.8875377618491856e-05,0.16526835654291022,1.0051899154066353,0.9576055175952248
408,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,438,0.12416846859357974,6,96290,H,0,6.231176653858137e-05,5.8875377618491856e-05,0.16526835654291022,1.058367165682691,0.7513142333531991
409,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,441,0.17876360592470725,5,85634,H,0,5.838802344863022e-05,5.8875377618491856e-05,0.16526835654291022,0.991722275260472,1.0816565836563703
410,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,447,0.17152760215314125,4,84565,H,0,4.730089280435168e-05,5.8875377618491856e-05,0.16526835654291022,0.8034070390318004,1.0378732247428497
411,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,453,0.19362021593373704,6,89292,H,0,6.719526945303051e-05,5.8875377618491856e-05,0.16526835654291022,1.1413136046184016,1.1715504406523551
412,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,494,0.18426727885625352,15,110688,+,2,0.0001355160450997398,5.8875377618491856e-05,0.16526835654291022,2.301743964648072,1.1149580156223702
413,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,500,0.17395260515928526,36,87246,+,2,0.0004126263668248401,5.8875377618491856e-05,0.16526835654291022,7.008470833064184,1.052546348242534
414,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,507,0.179501835445151,25,88433,+,2,0.00028269989709723745,5.8875377618491856e-05,0.16526835654291022,4.801665968566897,1.086123437057022
415,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,512,0.13295263199406007,33,86428,+,2,0.0003818207062526033,5.8875377618491856e-05,0.16526835654291022,6.485235792911147,0.8044651424820111
416,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,518,0.2019081562723576,29,91181,+,2,0.0003180487162895778,5.8875377618491856e-05,0.16526835654291022,5.402066689924442,1.2216988206083734
417,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,648,0.14548558364587486,55,127224,-,1,0.0004323083694900333,5.8875377618491856e-05,0.16526835654291022,7.342770220368859,0.8802990886407284
418,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,654,0.16476150725905064,43,97812,-,1,0.0004396188606714922,5.8875377618491856e-05,0.16526835654291022,7.46693912555755,0.996933174054236
419,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,661,0.08115785971201897,16,99443,-,1,0.00016089619178826062,5.8875377618491856e-05,0.16526835654291022,2.7328264937994318,0.4910671432189572
420,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,668,0.20499215987307493,35,91235,-,1,0.00038362470543102983,5.8875377618491856e-05,0.16526835654291022,6.515876771388029,1.2403594018910138
421,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,2,675,0.1640095341999135,31,90424,-,1,0.00034282933734406794,5.8875377618491856e-05,0.16526835654291022,5.822966258757218,0.9923831617296328
422,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,680,0.1593005484636206,52,133274,-,1,0.0003901736272641325,4.2685265089042076e-05,0.16312654071557886,9.140709948742844,0.9765458628916244
423,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,683,0.1933801970359019,53,138193,-,1,0.00038352159660764296,4.2685265089042076e-05,0.16312654071557886,8.984870910549843,1.1854612755693277
424,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,686,0.21516934592532624,34,101515,-,1,0.00033492587302369107,4.2685265089042076e-05,0.16312654071557886,7.846404896983325,1.3190333405064183
425,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,690,0.1476621045328916,29,110909,-,1,0.00026147562416034765,4.2685265089042076e-05,0.16312654071557886,6.125664760776483,0.9051997540384896
426,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,696,0.19813485191443764,53,110590,-,1,0.0004792476715797088,4.2685265089042076e-05,0.16312654071557886,11.227473241175645,1.2146083098758156
427,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,701,0.23167819274637075,45,100646,-,1,0.0004471116586848956,4.2685265089042076e-05,0.16312654071557886,10.47461361086113,1.4202360433199892
428,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,788,0.2091554595382137,23,106977,+,2,0.00021499948587079467,4.2685265089042076e-05,0.16312654071557886,5.036854882412062,1.2821669522367247
429,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,793,0.1380514637872085,34,91466,+,2,0.0003717228259681193,4.2685265089042076e-05,0.16312654071557886,8.708457712344064,0.8462845051554776
430,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,800,0.16583593483441275,34,105183,+,2,0.00032324615194470586,4.2685265089042076e-05,0.16312654071557886,7.572780707122464,1.0166091557324073
431,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,806,0.16614328655384233,32,98795,+,2,0.00032390303152993573,4.2685265089042076e-05,0.16312654071557886,7.588169614368549,1.0184932864083924
432,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,811,0.1533248413375262,35,97930,+,2,0.00035739814152966406,4.2685265089042076e-05,0.16312654071557886,8.372869204024537,0.9399135215210472
433,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,846,0.1487527974309784,5,119215,H,0,4.194103091053978e-05,4.2685265089042076e-05,0.16312654071557886,0.9825646115363272,0.9118859308758228
434,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,849,0.17313001519489604,3,111512,H,0,2.6902934213358207e-05,4.2685265089042076e-05,0.16312654071557886,0.6302627887454441,1.0613234022828872
435,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,854,0.15894528545064207,4,86666,H,0,4.615420118616297e-05,4.2685265089042076e-05,0.16312654071557886,1.0812677651148386,0.9743680259104676
436,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,861,0.20087548457644455,5,85528,H,0,5.846038724160509e-05,4.2685265089042076e-05,0.16312654071557886,1.3695683304216544,1.2314089644473205
437,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,869,0.16241467211089375,5,103703,H,0,4.821461288487314e-05,4.2685265089042076e-05,0.16312654071557886,1.1295376234467975,0.9956360957477406
438,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,3,874,0.13464098952961812,3,87112,H,0,3.4438424097713285e-05,4.2685265089042076e-05,0.16312654071557886,0.8067988807349386,0.8253775807357613
439,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1232,0.15326595651967714,57,136825,+,2,0.00041659053535538095,8.233988433063319e-05,0.1330487921708751,5.0594015129117125,1.1519530092602202
440,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1237,0.1732831331294369,64,109599,+,2,0.0005839469338223889,8.233988433063319e-05,0.1330487921708751,7.0919086001817595,1.3024029027402872
441,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1243,0.1589772359608994,70,117660,+,2,0.0005949345571987082,8.233988433063319e-05,0.1330487921708751,7.225350898111143,1.194879212106821
442,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1250,0.21590380152122865,57,108222,+,2,0.0005266951266840384,8.233988433063319e-05,0.1330487921708751,6.396597845208413,1.6227415371343057
443,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1257,0.2099555273094808,68,106999,+,2,0.0006355199581304497,8.233988433063319e-05,0.1330487921708751,7.718251771869628,1.5780340721908552
444,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1262,0.2432406884324383,58,107291,+,2,0.0005405858832520902,8.233988433063319e-05,0.1330487921708751,6.5652980648039865,1.8282066636128744
445,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1266,0.14919215749306874,52,120031,-,1,0.0004332214178004016,8.233988433063319e-05,0.1330487921708751,5.261379965762579,1.1213341741686815
446,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1270,0.15267319765740048,38,124019,-,1,0.00030640466380151433,8.233988433063319e-05,0.1330487921708751,3.72121804994474,1.147497810136613
447,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1274,0.16190301050891293,43,116457,-,1,0.00036923499660819015,8.233988433063319e-05,0.1330487921708751,4.484278786760724,1.2168694496751256
448,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1280,0.18658374746711687,32,107246,-,1,0.0002983794267385264,8.233988433063319e-05,0.1330487921708751,3.62375328996569,1.4023708477374723
449,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1287,0.2049360465619808,41,113211,-,1,0.0003621556209202286,8.233988433063319e-05,0.1330487921708751,4.398301307614234,1.5403074557699148
450,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1294,0.2168657268849977,40,109523,-,1,0.0003652200907571925,8.233988433063319e-05,0.1330487921708751,4.435518627772939,1.6299714063279596
451,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1359,0.12984564933579348,24,87378,+,2,0.00027466868090365995,8.233988433063319e-05,0.1330487921708751,3.3357914349349413,0.9759250513828956
452,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1363,0.14544870724066675,29,100677,+,2,0.00028804990216236084,8.233988433063319e-05,0.1330487921708751,3.498303458937416,1.0931982535690097
453,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1369,0.16506418847385446,34,69354,+,2,0.0004902384866049543,8.233988433063319e-05,0.1330487921708751,5.953839874688398,1.2406289886635111
454,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1376,0.1576897515744677,22,83941,+,2,0.0002620888481195125,8.233988433063319e-05,0.1330487921708751,3.1830120997875477,1.185202428383913
455,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1380,0.24156048302935001,49,80659,+,2,0.0006074957537286602,8.233988433063319e-05,0.1330487921708751,7.377903900001612,1.8155781731495384
456,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1384,0.1761852461556999,29,86483,+,2,0.0003353260178300938,8.233988433063319e-05,0.1330487921708751,4.0724616090496655,1.3242152993724623
457,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1417,0.1156911767189933,9,103482,H,0,8.697164724299878e-05,8.233988433063319e-05,0.1330487921708751,1.056251753934544,0.8695394736872971
458,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1421,0.11566796653872448,11,96857,H,0,0.00011356948904054429,8.233988433063319e-05,0.1330487921708751,1.3792767619700512,0.8693650250516493
459,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1426,0.10872279841322782,8,88777,H,0,9.011343028036541e-05,8.233988433063319e-05,0.1330487921708751,1.09440802610941,0.8171648659056949
460,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1433,0.1206969992119222,8,89160,H,0,8.972633467922836e-05,8.233988433063319e-05,0.1330487921708751,1.0897068341623497,0.9071634341250582
461,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1444,0.15983084559406185,10,97557,H,0,0.0001025041770452146,8.233988433063319e-05,0.1330487921708751,1.2448909526471077,1.2012949759723521
462,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1449,0.11016869704402574,5,118432,H,0,4.22183193731424e-05,8.233988433063319e-05,0.1330487921708751,0.5127323133418075,0.8280322973735503
463,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1453,0.10216709550661526,4,125994,H,0,3.1747543533819074e-05,8.233988433063319e-05,0.1330487921708751,0.38556701642108,0.7678919427949534
464,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1458,0.15544387364393078,8,103663,H,0,7.717314760329143e-05,8.233988433063319e-05,0.1330487921708751,0.937251105350174,1.1683223207640516
465,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1465,0.14290553349582746,4,99295,H,0,4.028400221562012e-05,8.233988433063319e-05,0.1330487921708751,0.4892404518551543,1.0740836588151308
466,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1470,0.13483978015306924,5,99487,H,0,5.025782263009237e-05,8.233988433063319e-05,0.1330487921708751,0.6103703331460083,1.0134611367226392
467,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1474,0.1700178986594881,3,107756,H,0,2.7840677085266717e-05,8.233988433063319e-05,0.1330487921708751,0.3381189724954356,1.2778612709323467
468,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1571,0.11445388851907864,6,108586,H,0,5.5255741992522056e-05,8.233988433063319e-05,0.1330487921708751,0.6710689775886055,0.8602399664935331
469,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1575,0.1212027020441802,14,120426,H,0,0.00011625396509059507,8.233988433063319e-05,0.1330487921708751,1.4118791401719846,0.9109643166735336
470,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1581,0.1357001158351621,14,99607,H,0,0.00014055237081731203,8.233988433063319e-05,0.1330487921708751,1.706977996871218,1.0199274538387533
471,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1588,0.1269324876494579,10,92389,H,0,0.00010823799370054875,8.233988433063319e-05,0.1330487921708751,1.3145269097770715,0.9540296125833144
472,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1593,0.17146633889717502,12,99630,H,0,0.00012044564890093345,8.233988433063319e-05,0.1330487921708751,1.4627862290562346,1.2887478052184054
